"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000101290",1758.73428502496,1.54280098583461,0.0592138684157271,26.0547237853632,1.1893476387383e-149,1.05519513489055e-147,"CDS2","8760","CDP-diacylglycerol synthase 2"
"ENSG00000113810",918.429735878976,-1.98564967615111,0.0762994016178883,-26.0244462478928,2.61948782235721e-149,2.30967679349077e-147,"SMC4","10051","structural maintenance of chromosomes 4"
"ENSG00000109189",2091.9060865614,1.4601095802009,0.0561289990606744,26.0134619294129,3.48755255716464e-149,3.05620863353005e-147,"USP46","64854","ubiquitin specific peptidase 46"
"ENSG00000151617",710.546799779895,2.15457979221206,0.0828579211193671,26.0033049719908,4.54376353262805e-149,3.95750721341824e-147,"EDNRA","1909","endothelin receptor type A"
"ENSG00000117143",1623.79807423536,-1.698816451729,0.0654037759012708,-25.9742870854035,9.66981181006955e-149,8.37112678151718e-147,"UAP1","6675","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000109321",3907.19054249844,7.47916568575078,0.288067503948615,25.9632398074477,1.28882642604908e-148,1.10901184757139e-146,"AREG","374","amphiregulin"
"ENSG00000085117",3114.20548141785,1.42948052646383,0.0550766081175476,25.9544037899529,1.62164982854353e-148,1.38704467969555e-146,"CD82","3732","CD82 molecule"
"ENSG00000071127",10996.1867655617,-1.00328692532668,0.0388241033092832,-25.8418569859611,3.00399674111465e-147,2.55411246726676e-145,"WDR1","9948","WD repeat domain 1"
"ENSG00000100219",1292.73730450521,-1.7535280753499,0.0682150201635874,-25.7058939679962,1.00433620582678e-145,8.48872092546135e-144,"XBP1","7494","X-box binding protein 1"
"ENSG00000110047",3014.55720899113,-1.20897198599661,0.0470707645730675,-25.6841374250452,1.75805084488859e-145,1.47717636872875e-143,"EHD1","10938","EH domain containing 1"
"ENSG00000171241",406.777106119105,-3.16901573431372,0.123394424594011,-25.6820009878106,1.85736519296432e-145,1.55149733428669e-143,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000151012",4009.60870282584,1.45377845229021,0.0567230933324144,25.6293930193587,7.17711415146526e-145,5.96034293834476e-143,"SLC7A11","23657","solute carrier family 7 member 11"
"ENSG00000178105",1002.41705891287,1.80811383303051,0.0707942669654597,25.5403991104631,7.01941599391696e-144,5.79568428075779e-142,"DDX10","1662","DEAD-box helicase 10"
"ENSG00000130340",2836.38350867057,1.32524038744769,0.0519497231893145,25.5100567642732,1.52466594138347e-143,1.25162806360468e-141,"SNX9","51429","sorting nexin 9"
"ENSG00000116017",1240.61918348325,1.61349889211887,0.0633165346121921,25.4830574983517,3.03806063246797e-143,2.47975188995271e-141,"ARID3A","1820","AT-rich interaction domain 3A"
"ENSG00000164465",2941.35331768419,1.62321106640404,0.0637512799392295,25.4616231697835,5.24901675757371e-143,4.26005428211266e-141,"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1"
"ENSG00000166833",556.856531079937,-2.3783697701389,0.093713407606755,-25.3791835221609,4.28164751371588e-142,3.45531373366766e-140,"NAV2","89797","neuron navigator 2"
"ENSG00000196230",17874.1195224617,-1.05867291938514,0.0418450309398153,-25.2998479295619,3.20656253297975e-141,2.57317636073499e-139,"TUBB","203068","tubulin beta class I"
"ENSG00000158710",4951.47819637121,-1.05787067800536,0.0418145267626381,-25.299118749099,3.26635969906356e-141,2.60651854421362e-139,"TAGLN2","8407","transgelin 2"
"ENSG00000127955",1237.15518256482,1.61939582530412,0.0641076778810915,25.2605597149816,8.67081560147653e-141,6.88077389174948e-139,"GNAI1","2770","G protein subunit alpha i1"
"ENSG00000119139",934.406871097792,-1.97320947239175,0.078321216859144,-25.1938050955011,4.68350431927771e-140,3.69608705505872e-138,"TJP2","9414","tight junction protein 2"
"ENSG00000182718",28278.3402998713,-0.988244777238667,0.0392585024233624,-25.1727579055733,7.96388598663346e-140,6.25033777104793e-138,"ANXA2","302","annexin A2"
"ENSG00000122729",2756.95550510449,-1.26419015435658,0.05022422275976,-25.1709252008467,8.34049196059111e-140,6.51014137514117e-138,"ACO1","48","aconitase 1"
"ENSG00000138764",921.332962951573,1.91569034084681,0.0761298710255002,25.163451809936,1.00694134722131e-139,7.81692945853763e-138,"CCNG2","901","cyclin G2"
"ENSG00000091136",13741.7986166577,1.03362828076007,0.0412178873696652,25.0771775731713,8.8248975049458e-139,6.81377491679167e-137,"LAMB1","3912","laminin subunit beta 1"
"ENSG00000050405",2131.92988407929,-1.55950587664354,0.0622287730948821,-25.0608488498675,1.32974363782049e-138,1.02118592057139e-136,"LIMA1","51474","LIM domain and actin binding 1"
"ENSG00000128965",2124.44876634206,1.40555322069463,0.0561455788844887,25.0340854724529,2.60232718032674e-138,1.98778831250199e-136,"CHAC1","79094","ChaC glutathione specific gamma-glutamylcyclotransferase 1"
"ENSG00000169826",1948.50883733891,1.75774990351035,0.0703279326851586,24.9936239613266,7.17151485902378e-138,5.44882543863275e-136,"CSGALNACT2","55454","chondroitin sulfate N-acetylgalactosaminyltransferase 2"
"ENSG00000184117",601.648439964638,-2.19697167457969,0.0880111630802348,-24.9624206485811,1.56545124278053e-137,1.18311669586652e-135,"NIPSNAP1","8508","nipsnap homolog 1"
"ENSG00000112186",594.764952135933,-2.53737554701789,0.101667927173266,-24.9574828322564,1.77113214695612e-137,1.33151850458533e-135,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000022840",1812.56672576679,-1.39012321622419,0.0557328950640526,-24.9425983456728,2.56916819697101e-137,1.92136117934733e-135,"RNF10","9921","ring finger protein 10"
"ENSG00000197594",381.182790486167,-3.06343341479583,0.122982427588333,-24.909521424071,5.86722794090426e-137,4.3649731202019e-135,"ENPP1","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1"
"ENSG00000013810",552.986640142839,-2.54502126217443,0.102691405004745,-24.7831964326209,1.3606956693107e-135,1.00705580002249e-133,"TACC3","10460","transforming acidic coiled-coil containing protein 3"
"ENSG00000172216",1647.22428540748,1.97002707038602,0.079746807569386,24.7035226917634,9.80214933896339e-135,7.21721139988418e-133,"CEBPB","1051","CCAAT enhancer binding protein beta"
"ENSG00000166086",1065.59139838825,-1.65756101524212,0.0672274528672829,-24.656013942911,3.17224723123213e-134,2.32371176671384e-132,"JAM3","83700","junctional adhesion molecule 3"
"ENSG00000075213",5605.07446406258,1.13269058495448,0.0460004648818062,24.6234595207857,7.08435996615644e-134,5.16290804880503e-132,"SEMA3A","10371","semaphorin 3A"
"ENSG00000150471",361.934827073374,4.01043592445664,0.162918405613843,24.6162237430825,8.46826944649209e-134,6.1401401407966e-132,"ADGRL3","23284","adhesion G protein-coupled receptor L3"
"ENSG00000126787",369.945435388785,-3.10781851066141,0.12641962950553,-24.5833540472878,1.90343558300791e-133,1.37316534685278e-131,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000163110",1686.05792564461,-1.59121692083403,0.0648350544013363,-24.5425400738345,5.19568289864799e-133,3.72940374493909e-131,"PDLIM5","10611","PDZ and LIM domain 5"
"ENSG00000095303",4934.95564410681,1.44994363029473,0.0592085384269774,24.4887590340194,1.94625420494051e-132,1.39001475316851e-130,"PTGS1","5742","prostaglandin-endoperoxide synthase 1"
"ENSG00000112893",4969.97864352219,1.1653089469896,0.0475998152587584,24.4813754140607,2.33262815186774e-132,1.65767465279994e-130,"MAN2A1","4124","mannosidase alpha class 2A member 1"
"ENSG00000130176",930.891057346889,-1.8941643755437,0.0773991083768143,-24.4726898703024,2.88621398081871e-132,2.04092477732745e-130,"CNN1","1264","calponin 1"
"ENSG00000112245",6125.61860488633,1.14059900681785,0.04661064852965,24.4707817376171,3.02441787712362e-132,2.12811748555832e-130,"PTP4A1","7803","protein tyrosine phosphatase 4A1"
"ENSG00000085832",605.654170098824,-2.08681140576376,0.0852858897880714,-24.4684250929353,3.20425875659714e-132,2.2436094156487e-130,"EPS15","2060","epidermal growth factor receptor pathway substrate 15"
"ENSG00000070669",959.561594045913,-2.13886052307574,0.0875547921702208,-24.4288230268133,8.45122368703675e-132,5.88864776320161e-130,"ASNS","440","asparagine synthetase (glutamine-hydrolyzing)"
"ENSG00000183955",461.365005299309,-2.45279389060655,0.100655604624767,-24.3681799910725,3.72029361813985e-131,2.57964437094707e-129,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000180801",1754.25149799141,-1.79259030813025,0.0736129586975941,-24.3515590168614,5.58099673487135e-131,3.85115736043007e-129,"ARSJ","79642","arylsulfatase family member J"
"ENSG00000174780",2113.12662726014,-1.48882707807739,0.0611865780383443,-24.3325762905775,8.86599716119764e-131,6.08855305050707e-129,"SRP72","6731","signal recognition particle 72"
"ENSG00000138778",450.871623803202,-2.6010388749556,0.107131078247592,-24.2790319812174,3.26503789060847e-130,2.23147374303595e-128,"CENPE","1062","centromere protein E"
"ENSG00000138160",450.256121980529,-2.57256675574272,0.106031493332026,-24.262289202011,4.90530460941199e-130,3.33654147813528e-128,"KIF11","3832","kinesin family member 11"
"ENSG00000120802",815.817509505704,-1.92925174230118,0.0795365611667741,-24.2561623736269,5.69279312932065e-130,3.85383208811451e-128,"TMPO","7112","thymopoietin"
"ENSG00000143248",679.495343922114,2.03811161781979,0.0840352883558074,24.2530448540901,6.14072806202206e-130,4.13746036027939e-128,"RGS5","8490","regulator of G protein signaling 5"
"ENSG00000136108",749.956363794828,-2.02782174441919,0.083671277096944,-24.2355777845926,9.38524159576071e-130,6.29383995088479e-128,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000137872",1248.4907971535,1.80790213332393,0.074678319984083,24.2091966411305,1.78007061111189e-129,1.18815554248235e-127,"SEMA6D","80031","semaphorin 6D"
"ENSG00000057608",3760.72007296674,-1.1109684609741,0.0459254093472987,-24.1907143945674,2.78621410243062e-129,1.85108289484274e-127,"GDI2","2665","GDP dissociation inhibitor 2"
"ENSG00000132510",1120.05262837464,2.03195016088279,0.0841222143681621,24.1547393413817,6.6577531021354e-129,4.40274746809731e-127,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000206538",1272.58071138268,-1.63652293760901,0.0678248477640093,-24.1286636322893,1.25080254741012e-128,8.23339335815952e-127,"VGLL3","389136","vestigial like family member 3"
"ENSG00000176619",2255.35802338392,-1.25065165904608,0.0520375391835252,-24.033643378779,1.23779299143867e-127,8.11038306867432e-126,"LMNB2","84823","lamin B2"
"ENSG00000196954",1646.04498038007,1.47071504778021,0.0613166373052329,23.9855789948007,3.93272321190215e-127,2.56506933145253e-125,"CASP4","837","caspase 4"
"ENSG00000182871",6966.04805606542,1.04720710628995,0.0436806347686403,23.9741732654896,5.1722825424759e-127,3.35822199257844e-125,"COL18A1","80781","collagen type XVIII alpha 1 chain"
"ENSG00000152578",320.281587756857,4.79253175355553,0.199968772088648,23.9664008709868,6.23353600195395e-127,4.02895150461132e-125,"GRIA4","2893","glutamate ionotropic receptor AMPA type subunit 4"
"ENSG00000137807",569.129258708053,-2.41739079679288,0.100993036663614,-23.9362126009211,1.28616280668442e-126,8.27547276156769e-125,"KIF23","9493","kinesin family member 23"
"ENSG00000138685",3034.69182901513,1.52419161191154,0.0637892365458457,23.8941817529999,3.52045638386472e-126,2.25498650166474e-124,"FGF2","2247","fibroblast growth factor 2"
"ENSG00000130227",1119.09057857363,-1.53812615624308,0.0644011510825959,-23.8835196325979,4.54369796142263e-126,2.89741882504289e-124,"XPO7","23039","exportin 7"
"ENSG00000077238",1496.22837370371,1.84493709157235,0.0773485087025051,23.852264542918,9.5930536970328e-126,6.09009684481851e-124,"IL4R","3566","interleukin 4 receptor"
"ENSG00000183087",7251.69353875924,-1.28492582164252,0.053918560225993,-23.8308629951711,1.59934642564196e-125,1.01084355503849e-123,"GAS6","2621","growth arrest specific 6"
"ENSG00000124795",1373.42152304554,-1.49726734901082,0.0628445288364759,-23.8249435031452,1.84207325166102e-125,1.15912662232273e-123,"DEK","7913","DEK proto-oncogene"
"ENSG00000169679",337.231679499979,-3.03239530372414,0.127430365035697,-23.7964891874451,3.63133441102391e-125,2.27499915469586e-123,"BUB1","699","BUB1 mitotic checkpoint serine/threonine kinase"
"ENSG00000244405",708.442649750106,-1.94733723693183,0.0820242053321062,-23.7410070484352,1.3608127593201e-124,8.48814386643159e-123,"ETV5","2119","ETS variant transcription factor 5"
"ENSG00000103241",3621.65221195857,1.20919304988856,0.0509348196270325,23.7400084803051,1.39351672033355e-124,8.65434471010625e-123,"FOXF1","2294","forkhead box F1"
"ENSG00000137962",747.210466132633,-2.18048288599288,0.0919115559215901,-23.7237076897388,2.05312509928332e-124,1.2695601263274e-122,"ARHGAP29","9411","Rho GTPase activating protein 29"
"ENSG00000164050",1279.7844491408,1.61107947562035,0.0679485061742574,23.7103001424145,2.82331928667154e-124,1.73828847805243e-122,"PLXNB1","5364","plexin B1"
"ENSG00000170017",5496.29709942867,-1.21290842804503,0.0512276789720725,-23.6768179309132,6.25032926822351e-124,3.83174692134355e-122,"ALCAM","214","activated leukocyte cell adhesion molecule"
"ENSG00000138180",359.368768496895,-3.18385232261689,0.134559545435016,-23.6612892257019,9.03257652054e-124,5.51373175296553e-122,"CEP55","55165","centrosomal protein 55"
"ENSG00000076382",405.631109926366,-2.73549537910303,0.115704263032434,-23.6421313044985,1.42216064397199e-123,8.64431601638126e-122,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000177283",725.828163002343,1.92274288653827,0.0814022056995622,23.6202799422253,2.38565264021268e-123,1.44392636918635e-121,"FZD8","8325","frizzled class receptor 8"
"ENSG00000105894",2459.30427166169,1.24019192123817,0.0525408262022062,23.6043475309129,3.47761312974009e-123,2.09595890064166e-121,"PTN","5764","pleiotrophin"
"ENSG00000235162",2094.46407356622,-1.58966891668134,0.0675697861725333,-23.5263274716049,2.1937866073769e-122,1.31664066805763e-120,"C12orf75","387882","chromosome 12 open reading frame 75"
"ENSG00000102996",367.71965591051,3.29635573454721,0.140158118343505,23.5188355373634,2.61738594219154e-122,1.56429877817004e-120,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000133657",7582.2834927043,1.11916407034653,0.0475988853214361,23.5124008217586,3.04580446371251e-122,1.81276128998623e-120,"ATP13A3","79572","ATPase 13A3"
"ENSG00000106546",1554.54278579126,1.74256037534516,0.0742107823570721,23.4812290074058,6.34410025737308e-122,3.7601297956978e-120,"AHR","196","aryl hydrocarbon receptor"
"ENSG00000139734",376.886782058311,-3.00431043596925,0.127979107561429,-23.4750069227292,7.34391580731965e-122,4.33473113189066e-120,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000197063",1329.11793708827,1.50802413049945,0.0642789375970231,23.4606262467115,1.02981661301586e-121,6.05345699601583e-120,"MAFG","4097","MAF bZIP transcription factor G"
"ENSG00000206053",1065.6150476661,-1.55144675148865,0.0661340046692785,-23.4591381430339,1.06647058870543e-121,6.24322372502804e-120,"JPT2","90861","Jupiter microtubule associated homolog 2"
"ENSG00000150636",342.248144196322,3.13697523547146,0.133734924011646,23.4566644326824,1.13030533900679e-121,6.58991080096856e-120,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000184743",1576.71654061342,-1.67301141613883,0.071333664759004,-23.4533220996143,1.22265435210292e-121,7.09934746562524e-120,"ATL3","25923","atlastin GTPase 3"
"ENSG00000144959",842.046399250896,-1.75495127331058,0.074890133591006,-23.4336779647746,1.93941500333377e-121,1.12156291123966e-119,"NCEH1","57552","neutral cholesterol ester hydrolase 1"
"ENSG00000114796",586.82411052868,2.29708514190124,0.0980290921670431,23.4326881043331,1.9850102010345e-121,1.14330184320874e-119,"KLHL24","54800","kelch like family member 24"
"ENSG00000006468",1084.58824621265,1.63287502959914,0.0697938602760846,23.3956829890187,4.72866741746948e-121,2.7126219032584e-119,"ETV1","2115","ETS variant transcription factor 1"
"ENSG00000188229",4439.01233276079,-1.17287414677354,0.050223973420022,-23.3528744722131,1.28852910292082e-120,7.36213988244839e-119,"TUBB4B","10383","tubulin beta 4B class IVb"
"ENSG00000058668",11001.8331862377,-1.2110886230633,0.0518946252852327,-23.3374577117899,1.84793010795871e-120,1.05162683912678e-118,"ATP2B4","493","ATPase plasma membrane Ca2+ transporting 4"
"ENSG00000154380",2793.82588213183,-1.19259852629046,0.051145977123152,-23.3175431064473,2.94313312830595e-120,1.66824260336199e-118,"ENAH","55740","ENAH actin regulator"
"ENSG00000126247",4295.38198573447,-1.12664856013211,0.0483487682311543,-23.3025287168772,4.17912724431609e-120,2.35947247264075e-118,"CAPNS1","826","calpain small subunit 1"
"ENSG00000180398",6314.02540084802,-0.968902729608059,0.0416600597667082,-23.2573533267549,1.19857240887679e-119,6.74031822377798e-118,"MCFD2","90411","multiple coagulation factor deficiency 2, ER cargo receptor complex subunit"
"ENSG00000148700",4285.82315131084,0.987813274163699,0.0425168949294456,23.2334293415105,2.09233152565709e-119,1.17203386323474e-117,"ADD3","120","adducin 3"
"ENSG00000110880",6781.52826557586,-2.30396361180706,0.0992541026403724,-23.2127796284151,3.38283925298168e-119,1.88751858943712e-117,"CORO1C","23603","coronin 1C"
"ENSG00000026025",27065.0508484239,-0.912823326941398,0.0393258114927466,-23.2118115886754,3.45985730717896e-119,1.92298061384219e-117,"VIM","7431","vimentin"
